x0,x1,class
0.9766826404939803,1.2014850374223727,0
-0.4457398994649231,-1.4957201752847264,1
1.1289995428163198,-1.0539192010554208,1
0.9893927807230819,0.12399290501287935,1
0.1683815858879985,0.8651999212284824,0
0.6362285156547653,0.0371078590089441,0
-0.8186397389816285,2.2452828522497414,0
-0.2699004676926434,0.1518605873057435,0
0.30836810974045137,-0.7274897194648803,1
0.7068965380366805,0.9893939578615105,1
2.003017388762967,-0.20575311897181975,1
-1.2717101034235838,-0.14446408221243387,1
0.11333855651814916,0.41509953422194457,0
0.20859400734651304,-2.101935884558577,1
0.7616639968507544,1.900733004393278,1
-0.46186767029628956,-0.1896852034726755,1
0.44240461831840255,-0.6771897261836483,1
0.9627381675877317,-1.5936014138462347,1
-0.8739453291483613,2.4852128504609134,0
1.921961677314089,0.6688805150015363,0
0.6569565063703747,0.8429266235193026,0
-0.3718278068825075,0.5387500649254431,1
0.4157519384154606,-0.6257442359275269,0
-1.3408331263586821,-1.0385390223684456,1
-0.956984049700176,-1.1638744180123102,1
0.8363603112817379,-0.3137099262074881,1
-0.12935713746930957,-1.063205408202904,1
-1.1120604154921252,-1.1611691660018,0
-0.6513149659518949,0.03593171485607437,0
-0.18694908194429502,0.3524184797194288,0
0.38164958668030036,-1.760378318415168,1
2.2071657960390256,-1.282515682452751,1
0.5550854231929137,0.6588117642726233,0
1.0227215182463378,-0.17042340462558336,1
0.16422487506515623,-0.7843970586194347,1
0.3179353579584901,1.1396013558777092,0
0.045240177692833804,-0.7041355645576899,0
-0.18254578274393388,-0.358649890760647,1
1.4170089863670807,1.3759731936034407,0
1.3393296141168478,-2.2604020805921143,0
-1.1282623873628486,0.7176616321729404,1
-0.7599264239505905,-1.6257573919873607,1
-1.348001010186753,-1.2758609466737365,1
0.9279492045042863,-1.7895699251551522,1
-1.0891492756024053,0.6733385613788813,0
1.0070178194738224,0.4916431972532917,0
-0.5534033013667665,-1.8175557848919037,1
1.6051617122332622,-0.1429006960348695,0
0.03928561740797899,0.14560957485139558,0
-0.5386050331464611,0.46521186048142826,1
0.5663632132798455,1.5218193876530366,1
-0.11533081618414584,-1.3799866132469387,1
-0.15849071737423578,-0.7694404994722353,1
-0.01508596235841873,-0.6918023202438914,0
0.019165838233510233,0.01850120713733363,1
1.0105238696118186,0.7075144380287409,1
0.24870053041770862,0.19286778947419497,1
0.9613846960843061,-0.866971674807719,0
-0.5141454510940443,0.5712754001492235,0
-0.36686954194040305,-2.4956299595345075,1
-0.2817871820709645,0.7418512244706752,0
-0.5608048372526291,0.6541043763300458,0
1.7027730400591068,-0.810735342134437,0
1.6544558997334786,-0.21466390895182771,1
0.35155684250073077,1.3569529896973,0
0.005885871842719463,1.9124764614284955,0
-1.5689907481231224,0.5871378463421154,0
1.139041187141252,-0.6958030759028929,1
-1.7545002652303434,0.9477288647890826,0
0.6858238092311806,0.3247389453874341,1
-1.3938446718920579,-1.2310555329002582,1
-0.6134288275277897,-0.4617987829634688,1
1.0729344073171225,-0.2086334074440468,1
-0.4244581919324922,1.158066821274891,0
2.225964765919584,0.878719184285169,1
-2.774792664012166,0.7115043871335786,0
-0.4432085709621674,0.833041609545382,0
-0.524285622552857,1.6323388016102773,0
0.015304521554927782,-0.2011309825614834,0
1.7710555678416957,1.303778336382373,1
-0.8042683157745056,-0.8469603327437434,1
-0.10980436919228911,-0.7708967048503226,0
-0.36606946166535287,0.8697170263151544,0
-0.770024040855361,-1.290180076454739,0
0.6298313894696856,-0.24867308165371965,1
-0.26859756978673,-0.010723142795822715,1
-0.06354669648833731,0.012709218028183502,0
1.4953377721423362,-0.5777020619460485,1
-1.8636480803095767,-0.10797751387091602,1
-0.572067921116507,-0.5658713085295036,1
-0.8026514031080516,-0.7716483002700407,1
-0.26570267574841167,-0.945237206649325,0
-0.552234308116074,-0.0010234395674842153,0
0.8889584143877617,-1.6514036425042167,1
0.06650113392896466,1.270768391168104,0
0.9938242213896052,-0.2620896409781953,1
1.131163003144519,1.0083415937353184,1
-1.002495912297027,-0.7087906045107815,0
0.4312412464597013,-0.9201911702839899,1
-0.5206500754318676,0.27887525715510625,1
-0.5279001652369744,-0.021150720697794247,0
-0.5469250583242415,-1.0464504021310732,1
0.11202207814210449,0.1798339860840314,0
0.7874601650802876,-0.26324867989308914,1
-0.6288298010493293,-1.1946942204177127,0
1.0087918502119184,0.651761619557674,0
-2.1177526878471116,-0.22066633259586427,1
-2.2516872929088145,-0.2041268124993345,1
0.09022757943591396,-0.6195717313104488,1
-0.608962183117698,-0.8699443902490105,1
-1.4964086984940472,-1.4611339418118303,1
-0.43660046141974296,-0.7908435808682773,0
-1.076583250715106,0.3956357431246862,1
1.205617996211486,0.3467444774737226,0
-1.016104570556129,-1.1206053696162535,0
-0.7957590220826612,0.44400280246011725,1
-0.22403678285242615,-1.0110133294058885,1
0.34145274394721103,0.251382426992864,1
0.4856202642779811,0.353415064949384,1
0.6659884609920278,2.1585622666176354,0
0.16339671603225156,-2.3395448600413506,1
1.6826973421232405,-0.26724816110039906,0
-0.7524822648763106,-0.31779999902456557,1
0.5017141005940386,-2.3467877264384533,1
0.1127477752188341,0.17010425480827146,1
0.23345934499838963,-0.6967083403460528,0
0.1795168065165527,0.025307814178611165,1
-0.8254038328897285,0.5049245767174901,0
-1.9765381892531382,-0.3388738928664689,1
-1.433270359698299,1.1832757691785643,0
-0.5540861550050388,1.2003274525633638,0
-2.7247341359095696,0.26414590258304765,0
0.8549232675507742,-1.642997320255787,1
-0.5336629985326337,-0.35907501363713196,0
-0.07661625923599727,0.6024431994022378,0
-0.6394309153004858,-1.5569620698086566,1
-0.8702068358958639,0.1015628832439245,1
0.8368767867964387,-1.9353930676077515,1
1.1828183512782677,-1.6131747183749516,1
-0.33111669469396726,0.654943467346054,1
0.47961235205759223,-0.7350007372135972,1
-2.184028577804605,-0.366900964148228,0
-0.22561672688095907,-1.8030564801736573,1
-0.7955332253584716,0.22787123850000401,1
-0.16921346733839612,-1.406044695386561,1
-1.049824785185619,0.549609756871339,0
0.02671349534772974,0.5240487180469809,0
-0.7055705113743622,1.4583839063405506,0
-0.31541892797286103,0.5508830687617973,0
2.4030601836048553,-0.5032877492634558,1
-0.9781454173516998,0.45585271650107545,0
-0.39788996711145935,0.06636610394124716,0
-1.8887586960329112,1.2411275301280673,0
-0.8093644893710669,-0.9037610355794604,0
1.2414951324308687,0.3268292619006184,0
1.3679102430169456,-0.012894436659670805,1
1.1455624877866415,-0.5850082587268932,0
-0.41506579795846155,0.503996556366068,1
1.5128903411310008,1.5536627051705814,1
0.12582557902983227,1.5170168658595153,0
-0.9828719923938183,-2.155528813553839,1
1.000507597174014,-1.1691817220401266,1
0.18836173264900502,-0.07715894554037873,1
0.6713396594274568,0.6804884716254752,0
0.6031528574539912,0.6935836910423693,1
-0.013323620100181439,0.42458035156059165,0
0.2263815919784368,1.6869294612489225,0
0.18444841839376924,0.4660627428311796,0
0.8906792939501501,0.597343996744834,1
2.336318756081343,-1.3769721530429282,1
0.6717137523020494,0.40822493538818366,0
-1.4710978453474473,-2.53228902917246,1
-0.31536384836134534,-0.8918032079843924,0
-0.7698160957402819,-1.05315169956291,1
1.8349773735791985,0.49402016678324207,0
1.1968729929663418,1.6489564399508507,0
-0.6045982760183092,-2.1259932150874024,1
-0.04049937292622474,0.8635326499939684,1
-0.4391920600415718,1.0682426204215554,0
0.1367652846133683,1.1123764892330021,1
0.9831253284755205,-0.4406481082404547,0
-1.045077910306458,1.6162589011371147,0
0.37772649213731985,0.07601746637460766,1
-0.5053337664208726,-0.6669718512753254,0
1.2334554928349966,0.6534594156286397,0
-1.8580093082535072,0.20482153968663558,1
-0.8012199602943663,-0.24246288556573653,0
-0.8608333429173939,0.17798796051327048,1
-0.15678318995072446,2.1146473658057743,0
2.5965943616127034,-1.916648536268942,1
-0.8195279476694382,-1.2132600055780247,1
1.3846726867656483,0.9109265572432477,0
0.3505812054196266,1.5012678173309368,1
-0.9748264127888658,0.499167962200719,0
-0.7644439954198474,2.463688998118548,0
-0.5957733956605715,-1.1070572558597904,1
1.831938604589839,0.16743330396681652,0
1.301828110564738,-0.27487607777076595,1
-1.5726695471700594,0.15929717498452672,0
0.49213161727260724,1.8489279792635525,0
0.6797326462785067,0.554795881426668,0
-1.9812533424815422,-1.4347562737446744,1
-0.010282920571611268,-0.09416202854607061,0
0.6519843088321563,0.13425417889391253,0
0.3443409090970921,-1.1344051378428226,0
